timestamp,event_type,symbol,data
22:59:37.264,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=5.4701 | min_hold=120.0000 | profit=0.0016
22:59:40.308,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=5.5208 | min_hold=120.0000 | profit=0.0116
22:59:40.734,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=5.2384 | min_hold=120.0000 | profit=0.0016
22:59:55.722,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=5.7777 | min_hold=120.0000 | profit=0.0009
22:59:57.588,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=5.8088 | min_hold=120.0000 | profit=0.0113
22:59:57.949,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=5.5253 | min_hold=120.0000 | profit=0.0015
23:00:16.709,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.1275 | min_hold=120.0000 | profit=0.0101
23:00:17.048,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=5.8436 | min_hold=120.0000 | profit=0.0023
23:00:35.945,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.4481 | min_hold=120.0000 | profit=0.0102
23:00:36.261,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=6.1638 | min_hold=120.0000 | profit=0.0024
23:00:52.751,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.7282 | min_hold=120.0000 | profit=0.0105
23:00:53.023,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=6.4432 | min_hold=120.0000 | profit=0.0021
23:00:59.879,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.8470 | min_hold=60.0000 | profit=-0.0016
23:01:01.502,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.8740 | min_hold=60.0000 | profit=-0.0016
23:01:02.522,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=6.6015 | min_hold=60.0000 | profit=-0.0008
23:01:03.356,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.9049 | min_hold=60.0000 | profit=-0.0010
23:01:04.203,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.9190 | min_hold=60.0000 | profit=-0.0004
