timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-16T22:30:09.087508,XRP-USDT,long,2.3239,2.3222,0.65000000,-0.0011,0.0030,-0.0041,1.164558,manual,3.45
2025-11-16T22:36:34.853644,DOGE-USDT,long,0.1589,0.1591,0.31000000,0.0001,0.0001,-0.0000,0.986238,manual,3.33
2025-11-16T22:39:42.282026,SOL-USDT,long,139.2000,139.1900,1.17000000,-0.0117,0.3257,-0.3374,1.260806,manual,3.23
2025-11-16T23:09:55.639368,SOL-USDT,long,139.5544,138.1900,1.17000000,-1.5964,0.3250,-1.9214,1.240954,manual,3.12
2025-11-16T23:11:26.304317,DOGE-USDT,long,0.1590,0.1590,0.31000000,-0.0000,0.0001,-0.0001,1.243507,manual,3.03
2025-11-16T23:15:31.290260,ETH-USDT,long,3110.5403,3108.2000,0.60000000,-1.4042,3.7312,-5.1354,1.005687,manual,2.94
2025-11-16T21:57:08,ETH-USDT,short,,,,,,-0.0300,24,
2025-11-16T21:57:44,ETH-USDT,short,,,,,,-0.1100,23,
2025-11-16T21:58:50,ETH-USDT,short,,,,,,-0.0600,23,
2025-11-16T21:58:39,DOGE-USDT,short,,,,,,0.0800,55,
2025-11-16T22:01:22,DOGE-USDT,short,,,,,,0.1000,25,
2025-11-16T22:10:34,ETH-USDT,long,,,,,,1.0600,7,
2025-11-16T22:11:07,DOGE-USDT,short,,,,,,0.1000,14,
2025-11-16T21:48:16,SOL-USDT,short,,,,,,0.3500,15,
2025-11-16T21:50:07,ETH-USDT,short,,,,,,-0.1400,18,
2025-11-16T21:38:42,DOGE-USDT,short,,,,,,0.2700,7,
2025-11-16T21:40:05,SOL-USDT,short,,,,,,0.7900,23,
2025-11-16T21:39:28,DOGE-USDT,short,,,,,,0.1000,345,
2025-11-16T21:33:12,ETH-USDT,short,,,,,,1.0800,273,
2025-11-16T21:12:22,DOGE-USDT,short,,,,,,0.0500,80,
2025-11-16T21:18:13,BTC-USDT,long,,,,,,0.0800,23,
2025-11-16T20:59:56,ETH-USDT,short,,,,,,0.1400,11,
2025-11-16T21:02:58,ETH-USDT,long,,,,,,0.2900,19,
2025-11-16T21:10:52,DOGE-USDT,short,,,,,,0.2900,22,
