timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-22T17:58:50.084023,DOGE-USDT,long,0.1401,0.1393,1080.00000000,-0.8964,0.1509,-1.0473,69.866473,trailing_stop,26.09
2025-11-22T18:03:34.644756,DOGE-USDT,long,0.1401,0.1399,1080.00000000,-0.1944,0.1512,-0.3456,52.748419,trailing_stop,25.00
2025-11-22T18:08:36.766500,DOGE-USDT,long,0.1408,0.1407,1080.00000000,-0.1080,0.1520,-0.2600,0.0,trailing_stop,24.00
2025-11-22T18:08:51.595617,SOL-USDT,long,128.5900,128.3100,1.53000000,-0.4284,0.1965,-0.6249,0.0,trailing_stop,23.08
2025-11-22T18:30:17.846457,DOGE-USDT,long,0.1401,0.1405,1080.00000000,0.4428,0.1515,0.2913,36.354192,trailing_stop,25.93
2025-11-22T18:41:42.172331,SOL-USDT,long,128.8000,128.7000,0.82000000,-0.0820,0.1056,-0.1876,0.0,trailing_stop,25.00
2025-11-22T18:53:26.626914,BTC-USDT,long,84276.1000,84073.8000,0.00170000,-0.3439,0.1431,-0.4870,3181.39318,trailing_stop,24.14
2025-11-22T19:08:48.588100,XRP-USDT,short,1.9198,1.9281,93.00000000,-0.7719,0.1789,-0.9508,1184.902938,trailing_stop,23.33
2025-11-22T19:18:43.786373,DOGE-USDT,short,0.1386,0.1394,1070.00000000,-0.8239,0.1488,-0.9727,2009.25729,trailing_stop,22.58
2025-11-22T19:24:40.074972,XRP-USDT,long,2.0419,2.0409,94.00000000,-0.0940,0.1919,-0.2859,0.0,trailing_stop,21.88
2025-11-22T19:26:04.601629,XRP-USDT,long,2.0443,2.0443,94.00000000,0.0000,0.1922,-0.1922,0.0,trailing_stop,21.21
2025-11-22T19:30:17.063592,DOGE-USDT,long,0.1391,0.1390,1080.00000000,-0.0864,0.1502,-0.2366,453.417047,trailing_stop,20.59
2025-11-22T19:31:35.844108,DOGE-USDT,long,0.1389,0.1389,1090.00000000,-0.0545,0.1514,-0.2059,26.817038,trailing_stop,20.00
2025-11-22T19:33:27.557291,DOGE-USDT,long,0.1391,0.1390,1090.00000000,-0.0218,0.1516,-0.1734,48.500084,trailing_stop,19.44
2025-11-22T19:35:56.649069,DOGE-USDT,long,0.1393,0.1389,1090.00000000,-0.3815,0.1516,-0.5331,47.431606,trailing_stop,18.92
2025-11-22T19:39:14.974154,DOGE-USDT,long,0.1389,0.1394,1050.00000000,0.5145,0.1462,0.3683,135.746091,trailing_stop,21.05
2025-11-22T19:45:55.275634,DOGE-USDT,long,0.1407,0.1409,1050.00000000,0.1680,0.1478,0.0202,100.665949,trailing_stop,23.08
2025-11-22T19:49:47.421077,BTC-USDT,long,84202.4000,84627.0000,0.00170000,0.7218,0.1435,0.5783,2402.958273,trailing_stop,25.00
2025-11-22T19:50:34.561401,BTC-USDT,long,84551.3000,84556.0000,0.00170000,0.0080,0.1437,-0.1358,1.025938,trailing_stop,24.39
2025-11-22T19:50:42.794092,DOGE-USDT,long,0.1400,0.1395,1080.00000000,-0.5832,0.1509,-0.7341,36.842502,trailing_stop,23.81
2025-11-22T19:54:38.557653,DOGE-USDT,long,0.1394,0.1399,1080.00000000,0.5940,0.1508,0.4432,193.652617,trailing_stop,25.58
2025-11-22T19:56:30.648900,BTC-USDT,long,84523.5000,84528.1000,0.00170000,0.0078,0.1437,-0.1359,0.0,trailing_stop,25.00
2025-11-22T19:56:55.023173,DOGE-USDT,long,0.1403,0.1402,1080.00000000,-0.1080,0.1515,-0.2595,4.952653,trailing_stop,24.44
2025-11-22T19:57:15.653840,BTC-USDT,long,84435.0000,84477.5000,0.00170000,0.0723,0.1436,-0.0713,0.0,trailing_stop,23.91
2025-11-22T19:59:01.176259,DOGE-USDT,long,0.1416,0.1413,1080.00000000,-0.3024,0.1527,-0.4551,0.0,trailing_stop,23.40
2025-11-22T19:59:56.969862,BTC-USDT,long,84745.1000,84726.7000,0.00170000,-0.0313,0.1441,-0.1753,0.0,trailing_stop,22.92
2025-11-22T20:01:40.048916,DOGE-USDT,long,0.1407,0.1405,1080.00000000,-0.2484,0.1518,-0.4002,4.775973,trailing_stop,22.45
2025-11-22T20:05:20.237702,DOGE-USDT,long,0.1403,0.1407,1080.00000000,0.4752,0.1518,0.3234,39.790294,trailing_stop,24.00
2025-11-22T20:05:42.158558,SOL-USDT,long,127.7100,127.7600,1.54000000,0.0770,0.1967,-0.1197,1452.738758,trailing_stop,23.53
